rate;title;timestamp
0;~Prevc bo medaljo napadal s šestega mesta~;1424535960000
0;~Prevc bo medaljo napadal s šestega mesta~;1424536500000
0;~Po prvi seriji v vodstvu Norvežan Velta, Prevc na 6. mestu~;1424538960000
0;~Slovenski polom na prvi tekmi v Falunu~;1424539200000
0;~Slovenski polom na prvi tekmi v Falunu~;1424539260000
0;~Izidi SP v Falunu (3)~;1424539440000
0;~SP v falunu: Velta prvak na srednji skakalnici, Prevc trinajsti~;1424540580000
0;~Slovenski polom na prvi tekmi v Falunu (dopolnjeno)~;1424540880000
0;~Prevc: Poizkušal sem izsiliti rezultat in se ni izšlo~;1424543280000
0;~Napoved športnih dogodkov: nedelja, 22. februar~;1424550240000
0;~Pregled - šport, 21. 2. (sobota)~;1424558040000
0;~V Falunu v boj za tri komplete odličij~;1424561400000
0;~Prevc nesrečen trinajsti, a mučenja je konec~;1424611860000
0;~Smučarski skoki, mešana ekipna tekma (V ŽIVO) - Nemci, Avstrijci ali Slovenci? (17.00)*~;1424617680000
0;~Slovenijo na ekipni tekmi zastopajo Vtičeva, Rogljeva, Dežman in Prevc~;1424620200000
0;~Smučarski skoki, mešana ekipna tekma (V ŽIVO, prva serija) - Slovenci že peti*~;1424623680000
0;~Skakalci na mešani ekipni tekmi po polovici 10,5 točke za kolajno~;1424624280000
0;~Smučarski skoki, mešana ekipna tekma (V ŽIVO): Slovenci po prvi seriji 10 točk od stopničk*~;1424625660000
0;~V ŽIVO: Slovenija po polovici tekme še vedno v boju za medaljo~;1424626140000
0;~Slovenski mešani ekipi peto mesto, vrnitev Prevca~;1424628300000
0;~Slovenski mešani ekipi peto mesto, vrnitev Prevca~;1424628360000
0;~Slovenski mešani ekipi peto mesto, Prevc se je vrnil~;1424629500000
0;~Slovenski mešani ekipi peto mesto, vrnitev Prevca (dopolnjeno)~;1424630520000
0;~Pregled - šport, 22. 2. (nedelja)~;1424639040000
0;~Prevc od razočaranja do stisnjene pesti~;1424647020000
0;~Velta kot Benkovič~;1424647080000
0;~Meso, miruj!~;1424688660000
0;~Lugnet kot mistična skrivnost za slovenske orle in orlice~;1424713740000
0;~Prevc na treningu trikrat med najboljšimi~;1424719440000
0;~Prevc na treningu trikrat med najboljšimi~;1424719500000
0;~Čakajo večjo napravo~;1424720100000
0;~Prevc na treningu trikrat med najboljšimi~;1424721360000
0;~Prevc na treningih napovedal boj za kolajne~;1424722500000
0;~Pregled - šport, 23. 2. (ponedeljek)~;1424723400000
0;~Prevc na treningu na veliki skakalnici dokazal svoje kvalitete~;1424726040000
0;~Einfaltova in Višnarjeva na startu 10-kilometrskega teka~;1424734200000
0;~Prevcu ostalo nekaj v glavi od lanskega 2. mesta~;1424756880000
0;~Prevc spet dvakrat blizu vrha~;1424804280000
0;~Prevc tudi na torkovem treningu v odlični formi, brez tekme Tepeš~;1424804460000
0;~Prevc tudi na torkovem treningu v odlični formi, brez tekme Tepeš~;1424804760000
0;~Prevc v odlični formi, brez tekme Tepeš~;1424808600000
0;~Pregled - šport, 24.2. (torek)~;1424815800000
0;~Skakalci v kvalifikacije za četrtkovo tekmo~;1424820600000
0;~Peter Prevc še treniral, drugi že tekmovali~;1424842080000
0;~Kvalifikacije v Falunu: Prevc bo skočil zadnji~;1424879700000
0;~Kvalifikacije skakalcev preložili na šesto uro~;1424881920000
0;~SP: kvalifikacije smučarskih skakalcev (v živo)~;1424887440000
0;~Na četrtkovi tekmi vsi štirje Slovenci~;1424889720000
0;~Na četrtkovi tekmi vsi štirje Slovenci~;1424890020000
0;~V Falunu bodo medalje naskakovali vsi štirje slovenski orli~;1424890200000
0;~Na tekmi vsi štirje Slovenci, najdaljši tokrat Dežman~;1424892060000
0;~Na četrtkovi tekmi vsi štirje Slovenci~;1424893080000
0;~Na četrtkovi tekmi vsi štirje Slovenci (dopolnjeno)~;1424893860000
0;~Napoved športnih dogodkov: četrtek, 26. februar~;1424897340000
0;~Pregled - šport, 25. 2. (sreda)~;1424902200000
0;~Velta do rekorda, Prevc počasen~;1424906280000
0;~Prevc je poskušal rešiti, kar se je rešiti dalo~;1424929260000
0;~Orlovsko kopičenje nad švedskim loviščem~;1424931600000
0;~Biatlonski adut Fak, Gregorinova zbolela~;1424963220000
0;~Fak na SP v odlični formi, a neobremenjen (VIDEO)~;1424965920000
0;~SP, Falun (v živo): tekma skokov na veliki napravi (prva serija)*~;1424968440000
0;~Po prvi seriji najboljši Freund, Prevc četrti~;1424969640000
0;~VIDEO: Fak pred svetovnim prvenstvom: Forma je na visokem nivoju~;1424971740000
0;~Freund svetovni prvak na veliki napravi, Prevc četrti~;1424972940000
0;~Freund svetovni prvak na veliki napravi, Prevc četrti~;1424973060000
0;~Izidi SP v Falunu (3)~;1424973480000
0;~Smola, Prevc je končal na četrtem mestu~;1424974920000
0;~Freund svetovni prvak na veliki napravi, Prevc četrti~;1424975100000
0;~SP, Falun: svetovni prvak je Freund, Prevc pa tik pod odrom~;1424975520000
0;~Pregled - šport, 26. 2. (četrtek)~;1424989920000
0;~Prevc kolajno izgubil pri doskoku~;1424992560000
0;~Bron odnesel doskok po daljavi, ki je ni pričakoval~;1425014040000
0;~Bolje je biti peti kot  pa četrti~;1425042540000
0;~Petru se  v Falunu  le vračajo mišice~;1425119520000
0;~Norvežani na poti do ekipnega zlata, Slovenci šesti~;1425144120000
1;~Norvežanom ekipna tekma, Slovenci šesti~;1425147360000
0;~En dober skok Prevca premalo, slovenski orli šesti na ekipni tekmi~;1425149160000
0;~Norvežanom ekipna tekma, Slovenci šesti (dopolnjeno)~;1425150060000
1;~Izidi SP v Falunu (3)~;1425150180000
0;~Pregled - šport, 28. 2. (sobota)~;1425162600000
0;~Slovenski orli  niso požlahtnili kril~;1425203640000
0;~Slovenske kolajne na SP v nordijskem smučanju~;1425219660000
0;~Janus: To je naša trenutna realnost~;1425251160000
1;~Kanček sreče zmanjkal za uspešno prvenstvo~;1425268800000
1;~Slovenske uvrstitve na SP v Falunu~;1425270300000
2;~Ko glava premaga telo~;1425295440000
0;~Prevčeva švedska grenkoba~;1425309960000
2;~Prevcu v Kranju posamični in ekipni naslov~;1425418260000
1;~Prevc do naslova državnega prvaka~;1425418500000
1;~Pregled - šport, 3. 3. (torek)~;1425420600000
0;~Prevc: Včasih je treba stisniti zobe, da lahko potem uživaš~;1425554760000
0;~Olimpijske novice OKS št. 10~;1425649380000
1;~Jacobsen najdaljši v kvalifikacijah, na tekmi vseh sedem Slovencev~;1425668340000
1;~Lahti, smučarski skoki: prva serija ekipne tekme (v živo)~;1425750600000
2;~Skakalci po polovici šesti, za zmago spet Nemci in Norvežani~;1425751800000
1;~Slovenci šesti v Lahtiju, Prevc najboljši posameznik~;1425755580000
0;~Slovenci šesti v Lahtiju, Prevc najboljši posameznik~;1425755640000
0;~Slovenci šesti v Lahtiju, Prevc najboljši posameznik~;1425757200000
0;~POPRAVEK: Slovenci šesti v Lahtiju, Prevc najboljši posameznik~;1425757920000
0;~POPRAVEK: Slovenci šesti v Lahtiju, Prevc najboljši posameznik~;1425758220000
0;~Slovenci šesti v Lahtiju, Prevc najboljši posameznik (dopolnjeno)~;1425758340000
0;~Pregled - šport, 7. 3. (sobota)~;1425766500000
0;~Norveški skakalci najboljši v Lahtiju, Slovenci šesti~;1425778440000
2;~Prevc napada s četrtega mesta, v vodstvu Fannemel~;1425823140000
0;~V Lahtiju najslabši možni razplet za Petra Prevca~;1425824520000
0;~Peter Prevc manj kot dve točki do stopničk~;1425863700000
2;~Napoved - STA-R, 10. 3. (torek)~;1425911400000
0;~Napoved - STA-R, 10. 3. (torek)~;1425911700000
1;~Prevcu vse bolj dihajo za ovratnik~;1425913200000
2;~Veter zagodel skakalcem v Kuopiu~;1425922020000
0;~Pregled - šport, 9. 3. (ponedeljek)~;1425930300000
1;~Napoved športnih dogodkov: torek, 10. marec~;1425933120000
0;~Napoved - STA-R, 10. 3. (torek)~;1425942900000
2;~V Kuopiu nadaljevanje troboja za skakalno krono~;1425943800000
0;~V Kuopiu nadaljevanje troboja za skakalno krono~;1425960000000
0;~V Kuopiu znova prestavili kvalifikacije~;1425979920000
1;~Pregled - šport do 12. ure~;1425985200000
0;~Žirija tekmo v Kuopiu prestavila na malo skakalnico~;1425993960000
0;~Žirija tekmo v Kuopiu prestavila na malo skakalnico~;1425994020000
0;~Veter Fincem še kar podira načrte s smučarskimi skoki~;1425994620000
0;~Na planiški praznik se pripravite tudi s prilogo v Delu~;1425997800000
2;~Hud udarec za Prevca, dober nastop Dežmana~;1426011360000
0;~V Kuopiu brez Finala, Kraft in Freund prehitela Prevca~;1426011900000
0;~V Kuopiu brez Finala, Kraft in Freund prehitela Prevca~;1426011960000
0;~Loterija v Kuopiu: hud udarec za Prevca~;1426013400000
0;~Črn dan za Petra Prevca: Freundu zmaga v Kuopiu, Kraftu rumena majica~;1426014540000
0;~Veter se ne da: v Kupiu brez kvalifikacij, tekma s 65 skakalci~;1426014600000
0;~V Kuopiu brez finala, Kraft in Freund prehitela Prevca (dopolnjeno)~;1426014780000
0;~Kraft in Freund prehitela Prevca~;1426016040000
0;~Pregled - šport, 10. 3. (torek)~;1426024800000
2;~Gros: Zaradi izdaje certifikata smo bili močno užaljeni~;1426060800000
2;~Danes v Trondheimu spet troboj Freunda, Prevca, Krafta~;1426116600000
0;~Danes v Trondheimu spet troboj Freunda, Prevca, Krafta~;1426132800000
0;~Prevc z neporavnanimi računi nad Trondheim~;1426144980000
1;~Kraft najdlje v kvalifikacijah, na tekmi vsi Slovenci~;1426158480000
1;~Prevc v kvalifikacijah le za Kraftom~;1426160760000
1;~Veter je Prevca odpihnil z vrha~;1426164540000
1;~Na tekmi v Trondheimu prav vsi skakalci~;1426177140000
0;~V Trondheimu po polovici nadaljevanje troboja Kraft - Freund - Prevc~;1426187760000
0;~Drama Kraft - Freund - Prevc v nadaljevanje~;1426191180000
0;~Drama Kraft - Freund - Prevc v nadaljevanje~;1426191480000
0;~Na Holmenkollnu po polovici najboljši Freund, Prevc četrti~;1426355760000
0;~Freund v Oslu le tri desetinke pred Prevcem~;1426376760000
0;~V Oslu še enkrat dvoboj Prevc - Freund~;1426392000000
0;~Freundu zmaga, Prevc z izjemnim drugim skokom do stopničk~;1426428900000
1;~Peter Prevc 17. po prvi seriji v Oslu~;1426429320000
1;~Prevc tretji, četrtič zapored zmagal Freund~;1426431900000
0;~Prevc 94 točk za serijskim zmagovalcem~;1426438500000
2;~Pregled - Slovenija, 15. 3. (nedelja)~;1426447800000
0;~Prevc s sanjskim finalnim skokom na stopničke, a Freund se je zopet oddaljil~;1426452900000
0;~Pregled - šport, 15. 3. (nedelja)~;1426456800000
0;~VIDEO: Bi moral biti Freund diskvalificiran?~;1426468980000
1;~Resnica o morebitni diskvalifikaciji Freunda~;1426492980000
1;~Prevc spisal nordijsko dramo~;1426512180000
3;~Razvoj svetovnega rekorda v poletih (II)~;1426568400000
2;~Zmagovalci smučarskih skokov v Planici (IV)~;1426568400000
2;~Gros: Najbolj vesel bom, če bodo v nedeljo vsi zdravi, pa četudi brez rekorda~;1426568400000
0;~Gros: Najbolj vesel bom, če bodo v nedeljo vsi zdravi, pa četudi brez rekorda (I)~;1426568400000
2;~Krstili prenovljeno planiško letalnico~;1426575060000
2;~V Planici danes začetek finala svetovnega pokala v smučarskih skokih~;1426635000000
0;~V Planici danes začetek finala svetovnega pokala v smučarskih skokih~;1426651200000
2;~Trener Janus: Motiv za Planico je vedno izredno velik~;1426691040000
0;~Trener Janus: Motiv za Planico je vedno izredno velik~;1426692720000
1;~Ptice v lovu na daljave~;1426693980000
1;~Napoved športnih dogodkov: četrtek, 19. marec~;1426713900000
1;~Planica nared za veliki finale~;1426721400000
2;~Planica 2015~;1426741500000
1;~Kdor me pozna, ve, da me mora zdaj pustiti pri miru~;1426742100000
1;~Prevc: Množica se zadere in si ponosen~;1426749240000
0;~Če mu ne bo šlo, se bo veselil dopusta~;1426752480000
1;~Tepeš najdaljši na prvem treningu~;1426755780000
0;~FOTO: Prevc najdaljši, na tekmo kar devet Slovencev~;1426756320000
2;~Včeraj prvi preizkus, danes že zares~;1426756380000
1;~Drugi trening Schlierenzauerju, Prevc spet drugi~;1426758780000
0;~Tepeš najdaljši na planiški velikanki~;1426760940000
0;~Pregled - šport do 12. ure~;1426762800000
1;~Planica že v četrtek doživela praznik, Freund pred skupno zmago~;1426764300000
3;~Tepeš: Planiška letalnica je zanesljivo najlepša na svetu~;1426768560000
0;~Sprevodnik Peter Prevc popeljal v planiški raj~;1426768620000
0;~POPRAVEK: Planica že v četrtek doživela praznik, Freund pred skupno zmago~;1426769820000
1;~Prevcu rekord letalnice, Semeniču kvalifikacije, devet Slovencev na petkovo tekmo~;1426774140000
0;~Prevcu rekord letalnice, Semeniču kvalifikacije, devet Slovencev na petkovo tekmo~;1426774620000
0;~FOTO in VIDEO: Kar devet Slovencev skozi kvalifikacijsko sito~;1426775820000
2;~Freund sproščen na petkovo tekmo~;1426777380000
0;~FOTO: Peter Prevc postavil rekord skakalnice~;1426779420000
1;~Poleti v Planici: Semenič zmagovalec kvalifikacij, na tekmi devet Slovencev~;1426779600000
0;~Planica že v četrtek doživela praznik, Freund pred skupno zmago (dopolnjeno)~;1426780500000
0;~Prevc: Dan je bil zelo dolg, se je pa sklenil z velikim zadovoljstvom~;1426784460000
1;~Freund: V petek želim pokazati vse, kar znam~;1426785300000
0;~Foto/video: Na tekmo v Planici rekordno število Slovencev~;1426793340000
0;~Napoved športnih dogodkov: petek, 20. marec~;1426796880000
0;~Pregled - šport, 19. 3. (četrtek)~;1426804500000
1;~Prevc za novo nedeljsko priložnost, Freund za globus~;1426807800000
0;~Prevc za novo nedeljsko priložnost, Freund za globus~;1426824000000
0;~Veličastna letalnica s »kulturnimi« gosti~;1426828260000
0;~Prevc za novo nedeljsko priložnost, Freund za globus~;1426836900000
0;~Video: Ping pong med Prevcem in Tepešem~;1426839000000
0;~Anže Semenič zbudil pozornost asov in tudi tujih poročevalcev~;1426839000000
1;~Najdaljši Prevc, Semeniču kvalifikacije~;1426839360000
2;~Tedenski pregled - Slovenija od 13. do 19. 3.~;1426844280000
1;~FOTO: Sobotni športni praznik v Planici razprodan~;1426848000000
0;~Kaj pa, če Freundu kdo ukrade smučke~;1426851360000
1;~Planiški ognjemet začela Tepeš in Prevc~;1426851540000
0;~V Planici tudi ogromno obrobnega dogajanja~;1426857120000
1;~Tepešu poskusna serija, Hayböcku nov rekord Planice~;1426859580000
0;~Planica: Prevcu zmaga in nov rekord letalnice~;1426860600000
0;~Dvojna slovenska zmaga v Planici: Peter Prevc pred Jurijem Tepešem~;1426862220000
0;~V Planici tudi ogromno obrobnega dogajanja~;1426862220000
1;~Nove generacije v Planico~;1426862460000
0;~Sanjska Planica! Prevc zmagal, Tepeš drugi~;1426862460000
2;~V poskusni seriji le štirje pod dvestometrsko znamko~;1426862880000
1;~Dvojno slovensko vodstvo po prvi seriji Planice~;1426864920000
0;~Dvojno slovensko vodstvo po prvi seriji Planice~;1426865040000
0;~Peter Prevc z zmago ostaja v igri za veliki kristalni globus~;1426867800000
1;~Peter Prevc dosegel 41. posamično zmago za slovenske skoke~;1426868040000
0;~Peter Prevc z zmago ostaja v igri za veliki kristalni globus~;1426868100000
1;~Na ekipni tekmi Prevc, Tepeš, Kranjec in Semenič~;1426868580000
0;~Dvojna slovenska zmaga v Planici: Peter Prevc pred Jurijem Tepešem~;1426869060000
0;~Peter Prevc z zmago ostaja v igri za veliki kristalni globus (dopolnjeno)~;1426870380000
0;~Sanjska Planica! Prevc zmagal, Tepeš drugi~;1426874820000
0;~Peter Prevc z zmago ostaja v igri za veliki kristalni globus (zbirno)~;1426875000000
1;~Prevc: Himno poslušati pred pojočo množico, so mi šle vse kocine pokonci~;1426877220000
0;~Prevc: Ob poslušanju himne so mi šle kocine pokonci~;1426880460000
2;~Dvojna Zdravljica~;1426884360000
0;~Napoved športnih dogodkov: sobota, 21. marec~;1426884360000
0;~VIDEO: Prevc: Še vedno je v prednosti Freund~;1426884600000
1;~Tuje tiskovne agencije o Sloveniji (20. 3.)~;1426885440000
0;~Delo: Dvojna Zdravljica (21. 3.)~;1426885440000
0;~Pregled - šport, 20. 3. (petek)~;1426890120000
0;~Dvojna slovenska zmaga v Planici~;1426891920000
1;~Slovenci favoriti za ekipno zmago~;1426894200000
0;~Slovenci favoriti za ekipno zmago~;1426910400000
0;~Štiri ure po zmagi Prevc še med navijači~;1426917300000
2;~Peterka navdušen nad dvojno slovensko zmago v Planici~;1426921200000
0;~Peterka navdušen nad dvojno slovensko zmago v Planici~;1426921200000
0;~Prevc in Tepeš avtorja super pravljice v Planici~;1426924680000
1;~Slovenski skakalci zmagovalci ekipne tekme v Planici~;1426928280000
1;~FOTO: V Planici je bil še en slovenski dan~;1426932000000
0;~Slovenski orli veliki zmagovalci, finalna serija odpovedana~;1426932000000
1;~Po polovici ekipne tekme v vodstvu Slovenija~;1426932600000
0;~Slovenski skakalci zmagovalci ekipne tekme v Planici~;1426932660000
0;~Finalna serija odpovedana, Sloveniji ekipna tekma v Planici~;1426933800000
0;~Finalna serija odpovedana, Sloveniji ekipna tekma v Planici~;1426933860000
0;~Slovenski orli veliki zmagovalci, finalna serija odpovedana~;1426933920000
0;~Izidi smučarskih poletov v Planici~;1426935300000
0;~Pregled - šport do 12. ure~;1426935600000
0;~(foto) Na Planici se danes obeta veliki finale~;1426936380000
0;~V Planici tudi drugi dan slovensko slavje~;1426936800000
0;~V nedeljo priložnost za jubilejno 50. skakalno zmago~;1426937040000
0;~FOTO in VIDEO: Slovenski orli 'pometli' s konkurenco, odločila le ena serija~;1426938900000
0;~(foto) Na Planici se danes obeta veliki finale~;1426941720000
1;~FOTO: »Za vsak polet, za katerega smo tu prikrajšani, je škoda«~;1426942680000
